timestamp,service,region,resource_id,resource_arn,team,environment,project,cost_usd,cpu_usage_pct,cost_per_cpu,is_anomaly,severity,anomaly_code,suggested_action
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-027bf3e8cce9953e8,arn:aws:ec2:us-east-1:100731996973:instance/i-027bf3e8cce9953e8,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0a4952ec2c350de58,arn:aws:ec2:us-east-1:100731996973:instance/i-0a4952ec2c350de58,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-084ab60a372f42dab,arn:aws:ec2:us-east-1:100731996973:instance/i-084ab60a372f42dab,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0b236574f9cc3cffc,arn:aws:ec2:us-east-1:100731996973:instance/i-0b236574f9cc3cffc,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0990d6fc2622ae743,arn:aws:ec2:us-east-1:100731996973:instance/i-0990d6fc2622ae743,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0cd911defe314fdac,arn:aws:ec2:us-east-1:100731996973:instance/i-0cd911defe314fdac,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0394274216b273125,arn:aws:ec2:us-east-1:100731996973:instance/i-0394274216b273125,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
2026-03-29 01:59:58,AmazonEC2,us-east-1,i-0529c87ca3d891eff,arn:aws:ec2:us-east-1:100731996973:instance/i-0529c87ca3d891eff,Unknown,dev,Unknown,0.0,0.0,0.0,False,WARNING,CODE_105_ML_OUTLIER,INVESTIGATE
